
992;39;92,2;147;13;22:01:2024 / 13:05:08;
992;39;92,8;148;13;22:01:2024 / 13:07:53;
992;39;92,0;148;14;22:01:2024 / 13:09:56;
992;39;92,2;149;14;22:01:2024 / 13:11:55;
992;39;92,4;150;14;22:01:2024 / 13:13:38;
992;39;92,4;151;14;22:01:2024 / 13:16:11;
992;39;92,6;152;14;22:01:2024 / 13:18:11;
992;39;92,8;153;14;22:01:2024 / 13:20:36;
992;39;92,9;154;14;22:01:2024 / 13:22:33;
992;39;93,1;155;14;22:01:2024 / 13:24:29;
992;39;93,7;156;14;22:01:2024 / 13:25:45;
992;39;91,7;156;15;22:01:2024 / 13:34:31;
992;39;91,9;157;15;22:01:2024 / 13:36:25;
992;39;92,1;158;15;22:01:2024 / 13:38:33;
992;39;92,3;159;15;22:01:2024 / 13:40:59;
992;39;92,9;160;15;22:01:2024 / 13:43:32;
992;39;0,57;0;0;22:01:2024 / 14:02:42;
992;39;-10,;0;1;22:01:2024 / 14:06:19;
992;39;135,;1;1;22:01:2024 / 14:10:09;
992;39;90,5;2;1;22:01:2024 / 14:15:24;
992;39;90,5;3;1;22:01:2024 / 14:18:41;
992;39;90,5;4;1;22:01:2024 / 14:21:59;
992;39;85,8;5;1;22:01:2024 / 14:25:34;
992;39;90,5;6;1;22:01:2024 / 14:27:32;
992;39;94,5;7;1;22:01:2024 / 14:29:58;
992;39;94,0;8;1;22:01:2024 / 14:32:28;
992;39;97,0;9;1;22:01:2024 / 14:34:07;
992;39;103,;10;1;22:01:2024 / 14:35:49;
992;39;105,;11;1;22:01:2024 / 14:37:24;
992;39;107,;12;1;22:01:2024 / 14:39:21;
992;39;108,;13;1;22:01:2024 / 14:41:02;
992;39;110,;14;1;22:01:2024 / 14:43:20;
992;39;108,;15;1;22:01:2024 / 14:46:48;
992;39;115,;16;1;22:01:2024 / 14:54:17;
992;39;115,;16;2;22:01:2024 / 14:57:13;
992;39;84,0;16;3;22:01:2024 / 15:01:14;
992;39;87,3;17;3;22:01:2024 / 15:02:44;
992;39;89,0;18;3;22:01:2024 / 15:04:17;
992;39;92,1;19;3;22:01:2024 / 15:05:53;
992;39;93,5;20;3;22:01:2024 / 15:07:42;
992;39;94,9;21;3;22:01:2024 / 15:09:19;
992;39;96,1;22;3;22:01:2024 / 15:11:09;
992;39;98,8;23;3;22:01:2024 / 15:12:38;
992;39;99,9;24;3;22:01:2024 / 15:14:55;
992;39;103,;25;3;22:01:2024 / 15:17:04;
992;39;96,8;25;4;22:01:2024 / 15:19:04;
992;39;99,1;26;4;22:01:2024 / 15:20:54;
992;39;100,;27;4;22:01:2024 / 15:22:33;
992;39;101,;28;4;22:01:2024 / 15:24:06;
992;39;104,;29;4;22:01:2024 / 15:26:18;
992;39;98,2;29;5;22:01:2024 / 15:29:13;
992;39;96,8;30;5;22:01:2024 / 15:33:08;
992;39;98,8;31;5;22:01:2024 / 15:34:46;
992;39;97,4;32;5;22:01:2024 / 15:38:13;
992;39;98,3;33;5;22:01:2024 / 15:40:17;
992;39;99,0;34;5;22:01:2024 / 15:42:01;
992;39;99,8;35;5;22:01:2024 / 15:44:26;
992;39;100,;36;5;22:01:2024 / 15:46:02;
992;39;100,;37;5;22:01:2024 / 15:49:15;
992;39;98,1;38;5;22:01:2024 / 15:54:22;
992;39;98,8;39;5;22:01:2024 / 15:56:21;
992;39;99,4;40;5;22:01:2024 / 15:58:19;
992;39;100,;41;5;22:01:2024 / 16:00:45;
992;39;102,;42;5;22:01:2024 / 16:03:55;
992;39;95,7;42;6;22:01:2024 / 16:08:41;
992;39;95,6;43;6;22:01:2024 / 16:11:18;
992;39;94,0;44;6;22:01:2024 / 16:16:13;
992;39;93,3;45;6;22:01:2024 / 16:20:22;
992;39;95,3;46;6;22:01:2024 / 16:23:38;
992;39;89,9;46;7;22:01:2024 / 16:28:00;
992;39;91,2;47;7;22:01:2024 / 16:29:52;
992;39;90,5;48;7;22:01:2024 / 16:33:48;
992;39;89,4;49;7;22:01:2024 / 16:38:38;
992;39;87,7;50;7;22:01:2024 / 16:44:05;
992;39;88,3;51;7;22:01:2024 / 16:46:07;
992;39;88,3;52;7;22:01:2024 / 16:49:36;
992;39;88,9;53;7;22:01:2024 / 16:51:44;
992;39;89,5;54;7;22:01:2024 / 16:53:31;
992;39;90,0;55;7;22:01:2024 / 16:55:19;
992;39;90,5;56;7;22:01:2024 / 16:57:20;
992;39;90,5;57;7;22:01:2024 / 17:00:19;
992;39;88,5;58;7;22:01:2024 / 17:07:41;
992;39;88,1;59;7;22:01:2024 / 17:11:12;
992;39;89,6;60;7;22:01:2024 / 17:14:33;
992;39;89,6;60;8;22:01:2024 / 17:18:11;
992;39;85,4;60;9;22:01:2024 / 17:20:57;
992;39;84,1;60;10;22:01:2024 / 17:23:29;
992;39;84,6;61;10;22:01:2024 / 17:25:55;
992;39;76,1;62;10;22:01:2024 / 17:51:54;
992;39;76,2;63;10;22:01:2024 / 17:54:06;
992;39;76,8;64;10;22:01:2024 / 17:56:02;
992;39;76,9;65;10;22:01:2024 / 17:59:49;
992;39;76,9;65;11;22:01:2024 / 18:03:28;
992;39;76,9;65;12;22:01:2024 / 18:06:35;
992;39;74,1;65;13;22:01:2024 / 18:08:41;
992;39;74,6;66;13;22:01:2024 / 18:10:32;
992;39;75,1;67;13;22:01:2024 / 18:12:08;
992;39;76,2;68;13;22:01:2024 / 18:14:20;
992;39;76,2;68;14;22:01:2024 / 18:16:33;
992;39;74,4;68;15;22:01:2024 / 18:18:57;
992;39;74,9;69;15;22:01:2024 / 18:20:38;
992;39;75,3;70;15;22:01:2024 / 18:22:51;
992;39;75,8;71;15;22:01:2024 / 18:24:27;
992;39;76,3;72;15;22:01:2024 / 18:26:00;
992;39;76,7;73;15;22:01:2024 / 18:28:23;
992;39;76,1;73;16;22:01:2024 / 18:30:50;
992;39;76,6;74;16;22:01:2024 / 18:32:41;
992;39;77,0;75;16;22:01:2024 / 18:34:27;
992;39;77,2;76;16;22:01:2024 / 18:37:10;
992;39;77,6;77;16;22:01:2024 / 18:39:08;
992;39;78,3;78;16;22:01:2024 / 18:40:53;
992;39;78,2;79;16;22:01:2024 / 18:44:55;
992;39;78,0;80;16;22:01:2024 / 18:48:27;
992;39;78,4;81;16;22:01:2024 / 18:50:03;
992;39;79,1;82;16;22:01:2024 / 18:51:52;
992;39;80,1;83;16;22:01:2024 / 18:54:21;
992;39;78,9;83;17;22:01:2024 / 18:55:50;
992;39;79,3;84;17;22:01:2024 / 18:57:42;
992;39;79,7;85;17;22:01:2024 / 18:59:48;
992;39;78,5;86;17;22:01:2024 / 19:07:30;
992;39;78,4;87;17;22:01:2024 / 19:11:04;
992;39;79,0;88;17;22:01:2024 / 19:12:48;
992;39;79,4;89;17;22:01:2024 / 19:14:34;
992;39;79,7;90;17;22:01:2024 / 19:16:19;
992;39;80,4;91;17;22:01:2024 / 19:17:57;
992;39;80,4;92;17;22:01:2024 / 19:20:10;
992;39;80,8;93;17;22:01:2024 / 19:22:14;
992;39;81,1;94;17;22:01:2024 / 19:24:23;
992;39;81,5;95;17;22:01:2024 / 19:26:39;
992;39;81,1;96;17;22:01:2024 / 19:31:06;
992;39;81,4;97;17;22:01:2024 / 19:33:37;
992;39;81,5;98;17;22:01:2024 / 19:36:51;
992;39;81,3;99;17;22:01:2024 / 19:40:12;
992;39;81,7;100;17;22:01:2024 / 19:42:40;
992;39;81,7;101;17;22:01:2024 / 19:45:35;
992;39;81,8;102;17;22:01:2024 / 19:48:53;
992;39;81,9;103;17;22:01:2024 / 19:51:17;
992;39;82,0;104;17;22:01:2024 / 19:54:50;
992;39;82,3;105;17;22:01:2024 / 19:56:35;
992;39;82,6;106;17;22:01:2024 / 19:58:57;
992;39;82,4;107;17;22:01:2024 / 20:02:28;
992;39;82,5;108;17;22:01:2024 / 20:05:05;
992;39;81,9;109;17;22:01:2024 / 20:11:08;
992;39;81,9;110;17;22:01:2024 / 20:14:46;
992;39;81,8;111;17;22:01:2024 / 20:18:13;
992;39;82,5;112;17;22:01:2024 / 20:23:17;
992;39;81,0;112;18;22:01:2024 / 20:25:36;
992;39;81,3;113;18;22:01:2024 / 20:27:23;
992;39;81,6;114;18;22:01:2024 / 20:29:06;
992;39;81,8;115;18;22:01:2024 / 20:31:10;
992;39;81,9;116;18;22:01:2024 / 20:34:12;
992;39;82,2;117;18;22:01:2024 / 20:36:35;
992;39;82,5;118;18;22:01:2024 / 20:38:11;
992;39;82,5;119;18;22:01:2024 / 20:41:03;
992;39;83,0;120;18;22:01:2024 / 20:42:56;
992;39;83,7;121;18;22:01:2024 / 20:46:13;
992;39;82,2;121;19;22:01:2024 / 20:49:01;
992;39;81,3;122;19;22:01:2024 / 20:57:33;
992;39;81,4;123;19;22:01:2024 / 21:00:52;
992;39;81,4;124;19;22:01:2024 / 21:03:10;
992;39;81,5;125;19;22:01:2024 / 21:06:07;
992;39;81,9;126;19;22:01:2024 / 21:07:54;
992;39;82,2;127;19;22:01:2024 / 21:09:47;
992;39;82,1;128;19;22:01:2024 / 21:13:25;
992;39;82,1;129;19;22:01:2024 / 21:16:54;
992;39;82,8;130;19;22:01:2024 / 21:19:03;
992;39;82,8;130;20;22:01:2024 / 21:21:14;
992;39;81,6;130;21;22:01:2024 / 21:22:52;
992;39;81,7;131;21;22:01:2024 / 21:25:17;
992;39;82,1;132;21;22:01:2024 / 21:26:50;
992;39;82,2;133;21;22:01:2024 / 21:29:21;
992;39;82,4;134;21;22:01:2024 / 21:31:27;
992;39;83,0;135;21;22:01:2024 / 21:36:09;
992;39;80,5;135;22;22:01:2024 / 21:45:16;
992;39;80,7;136;22;22:01:2024 / 21:47:06;
992;39;81,0;137;22;22:01:2024 / 21:49:04;
992;39;81,4;138;22;22:01:2024 / 21:50:35;
992;39;81,6;139;22;22:01:2024 / 21:52:30;
992;39;81,7;140;22;22:01:2024 / 21:55:03;
992;39;81,9;141;22;22:01:2024 / 21:57:11;
992;39;82,1;142;22;22:01:2024 / 21:59:02;
992;39;81,8;143;22;22:01:2024 / 22:04:24;
992;39;0,27;0;0;23:01:2024 / 05:41:52;
992;39;0,55;1;0;23:01:2024 / 05:45:08;
992;39;90,5;1;1;23:01:2024 / 05:47:48;
992;39;90,5;2;1;23:01:2024 / 05:50:36;
992;39;67,9;3;1;23:01:2024 / 05:57:32;
992;39;84,9;4;1;23:01:2024 / 06:03:55;
992;39;54,3;4;2;23:01:2024 / 06:06:23;
992;39;49,4;5;2;23:01:2024 / 06:14:48;
992;39;50,0;6;2;23:01:2024 / 06:19:35;
992;39;53,0;7;2;23:01:2024 / 06:22:27;
992;39;54,3;8;2;23:01:2024 / 06:26:36;
992;39;56,6;9;2;23:01:2024 / 06:29:12;
992;39;59,7;10;2;23:01:2024 / 06:31:13;
992;39;62,7;11;2;23:01:2024 / 06:33:31;
992;39;65,4;12;2;23:01:2024 / 06:35:41;
992;39;66,7;13;2;23:01:2024 / 06:38:23;
992;39;66,8;14;2;23:01:2024 / 06:42:30;
992;39;67,9;15;2;23:01:2024 / 06:45:30;
992;39;72,1;16;2;23:01:2024 / 06:49:21;
992;39;66,0;16;3;23:01:2024 / 06:51:24;
992;39;66,1;17;3;23:01:2024 / 06:55:16;
992;39;67,9;18;3;23:01:2024 / 06:57:51;
992;39;69,6;19;3;23:01:2024 / 06:59:23;
992;39;73,1;20;3;23:01:2024 / 07:01:54;
992;39;69,6;20;4;23:01:2024 / 07:03:29;
992;39;71,1;21;4;23:01:2024 / 07:05:44;
992;39;72,6;22;4;23:01:2024 / 07:07:59;
992;39;73,2;23;4;23:01:2024 / 07:10:31;
992;39;74,6;24;4;23:01:2024 / 07:12:23;
992;39;75,9;25;4;23:01:2024 / 07:14:14;
992;39;78,9;26;4;23:01:2024 / 07:16:45;
992;39;75,6;26;5;23:01:2024 / 07:18:26;
992;39;76,8;27;5;23:01:2024 / 07:20:06;
992;39;78,8;28;5;23:01:2024 / 07:21:49;
992;39;79,1;29;5;23:01:2024 / 07:24:01;
992;39;81,8;30;5;23:01:2024 / 07:26:10;
992;39;77,2;30;6;23:01:2024 / 07:30:30;
992;39;78,3;31;6;23:01:2024 / 07:32:12;
992;39;79,3;32;6;23:01:2024 / 07:34:14;
992;39;80,3;33;6;23:01:2024 / 07:36:00;
992;39;82,0;34;6;23:01:2024 / 07:37:39;
992;39;84,3;35;6;23:01:2024 / 07:39:43;
992;39;81,5;35;7;23:01:2024 / 07:41:40;
992;39;82,4;36;7;23:01:2024 / 07:43:34;
992;39;82,6;37;7;23:01:2024 / 07:46:00;
992;39;83,4;38;7;23:01:2024 / 07:48:07;
992;39;84,2;39;7;23:01:2024 / 07:50:08;
992;39;85,0;40;7;23:01:2024 / 07:52:33;
992;39;85,8;41;7;23:01:2024 / 07:54:25;
992;39;86,5;42;7;23:01:2024 / 07:56:07;
992;39;87,2;43;7;23:01:2024 / 07:58:18;
992;39;87,3;44;7;23:01:2024 / 08:01:15;
992;39;88,0;45;7;23:01:2024 / 08:03:06;
992;39;89,3;46;7;23:01:2024 / 08:04:59;
992;39;89,3;47;7;23:01:2024 / 08:07:06;
992;39;90,5;48;7;23:01:2024 / 08:08:56;
992;39;91,2;49;7;23:01:2024 / 08:10:38;
992;39;91,7;50;7;23:01:2024 / 08:12:22;
992;39;92,3;51;7;23:01:2024 / 08:14:22;
992;39;92,9;52;7;23:01:2024 / 08:16:11;
992;39;94,0;53;7;23:01:2024 / 08:17:55;
992;39;94,0;54;7;23:01:2024 / 08:20:36;
992;39;94,5;55;7;23:01:2024 / 08:22:52;
992;39;94,4;56;7;23:01:2024 / 08:25:07;
992;39;94,3;57;7;23:01:2024 / 08:28:49;
992;39;94,3;58;7;23:01:2024 / 08:31:53;
992;39;94,2;59;7;23:01:2024 / 08:34:32;
992;39;93,6;60;7;23:01:2024 / 08:38:13;
992;39;94,1;61;7;23:01:2024 / 08:40:04;
992;39;94,6;62;7;23:01:2024 / 08:42:09;
992;39;95,0;63;7;23:01:2024 / 08:44:26;
992;39;94,4;64;7;23:01:2024 / 08:48:33;
992;39;94,9;65;7;23:01:2024 / 08:50:55;
992;39;92,4;66;7;23:01:2024 / 08:58:46;
992;39;92,8;67;7;23:01:2024 / 09:00:44;
992;39;94,2;68;7;23:01:2024 / 09:03:22;
992;39;91,9;68;8;23:01:2024 / 09:05:46;
992;39;91,9;69;8;23:01:2024 / 09:08:18;
992;39;88,1;70;8;23:01:2024 / 09:20:17;
992;39;88,5;71;8;23:01:2024 / 09:22:40;
992;39;88,9;72;8;23:01:2024 / 09:24:29;
992;39;89,3;73;8;23:01:2024 / 09:26:07;
992;39;90,5;74;8;23:01:2024 / 09:28:04;
992;39;89,4;74;9;23:01:2024 / 09:29:25;
992;39;89,8;75;9;23:01:2024 / 09:31:05;
992;39;90,5;76;9;23:01:2024 / 09:32:36;
992;39;90,9;77;9;23:01:2024 / 09:34:05;
992;39;91,7;78;9;23:01:2024 / 09:35:25;
992;39;92,5;79;9;23:01:2024 / 09:36:55;
992;39;92,5;80;9;23:01:2024 / 09:39:06;
992;39;93,2;81;9;23:01:2024 / 09:40:49;
992;39;93,6;82;9;23:01:2024 / 09:42:37;
992;39;93,9;83;9;23:01:2024 / 09:44:39;
992;39;94,2;84;9;23:01:2024 / 09:46:37;
992;39;93,8;85;9;23:01:2024 / 09:50:26;
992;39;94,9;86;9;23:01:2024 / 09:54:14;
992;39;92,7;86;10;23:01:2024 / 09:56:16;
992;39;93,4;87;10;23:01:2024 / 09:57:58;
992;39;84,5;88;10;23:01:2024 / 10:27:28;
992;39;84,6;89;10;23:01:2024 / 10:30:01;
992;39;85,2;90;10;23:01:2024 / 10:31:50;
992;39;86,2;91;10;23:01:2024 / 10:35:01;
992;39;84,7;91;11;23:01:2024 / 10:36:50;
992;39;84,8;92;11;23:01:2024 / 10:39:18;
992;39;85,7;93;11;23:01:2024 / 10:42:08;
992;39;84,5;93;12;23:01:2024 / 10:43:50;
992;39;84,6;94;12;23:01:2024 / 10:46:35;
992;39;84,9;95;12;23:01:2024 / 10:48:37;
992;39;85,0;96;12;23:01:2024 / 10:51:18;
992;39;85,3;97;12;23:01:2024 / 10:53:44;
992;39;85,1;98;12;23:01:2024 / 10:57:12;
992;39;85,4;99;12;23:01:2024 / 10:59:39;
992;39;85,7;100;12;23:01:2024 / 11:01:44;
992;39;85,8;101;12;23:01:2024 / 11:04:27;
992;39;86,1;102;12;23:01:2024 / 11:06:59;
992;39;86,1;103;12;23:01:2024 / 11:09:27;
992;39;86,2;104;12;23:01:2024 / 11:12:02;
992;39;87,0;105;12;23:01:2024 / 11:16:10;
992;39;85,2;105;13;23:01:2024 / 11:19:06;
992;39;85,5;106;13;23:01:2024 / 11:21:30;
992;39;85,8;107;13;23:01:2024 / 11:23:29;
992;39;84,6;108;13;23:01:2024 / 11:31:21;
992;39;84,9;109;13;23:01:2024 / 11:33:44;
992;39;84,7;110;13;23:01:2024 / 11:37:27;
992;39;84,7;111;13;23:01:2024 / 11:40:03;
992;39;85,0;112;13;23:01:2024 / 11:42:32;
992;39;85,1;113;13;23:01:2024 / 11:45:19;
992;39;85,4;114;13;23:01:2024 / 11:47:59;
992;39;85,4;115;13;23:01:2024 / 11:50:30;
992;39;85,7;116;13;23:01:2024 / 11:52:50;
992;39;85,7;117;13;23:01:2024 / 11:55:32;
992;39;85,7;118;13;23:01:2024 / 11:58:06;
992;39;86,0;119;13;23:01:2024 / 12:00:19;
992;39;86,3;120;13;23:01:2024 / 12:02:16;
992;39;86,3;121;13;23:01:2024 / 12:05:42;
992;39;86,6;122;13;23:01:2024 / 12:07:37;
992;39;86,8;123;13;23:01:2024 / 12:09:44;
992;39;87,1;124;13;23:01:2024 / 12:11:26;
992;39;87,8;125;13;23:01:2024 / 12:12:09;
992;39;87,1;125;14;23:01:2024 / 12:14:53;
992;39;87,3;126;14;23:01:2024 / 12:16:53;
992;39;87,4;127;14;23:01:2024 / 12:19:35;
992;39;87,2;128;14;23:01:2024 / 12:23:38;
992;39;86,8;129;14;23:01:2024 / 12:28:38;
992;39;86,2;130;14;23:01:2024 / 12:34:11;
992;39;85,8;131;14;23:01:2024 / 12:39:34;
992;39;85,8;132;14;23:01:2024 / 12:42:33;
992;39;86,1;133;14;23:01:2024 / 12:44:37;
992;39;86,7;134;14;23:01:2024 / 12:48:19;
992;39;85,5;134;15;23:01:2024 / 12:50:45;
992;39;85,5;135;15;23:01:2024 / 12:53:51;
992;39;85,5;136;15;23:01:2024 / 12:56:11;
992;39;85,8;137;15;23:01:2024 / 12:58:26;
992;39;85,6;138;15;23:01:2024 / 13:02:12;
992;39;85,8;139;15;23:01:2024 / 13:04:19;
992;39;86,1;140;15;23:01:2024 / 13:06:50;
992;39;86,1;141;15;23:01:2024 / 13:09:15;
992;39;86,1;142;15;23:01:2024 / 13:12:11;
992;39;86,3;143;15;23:01:2024 / 13:14:49;
992;39;86,9;144;15;23:01:2024 / 13:17:35;
992;39;86,0;144;16;23:01:2024 / 13:19:44;
992;39;86,0;145;16;23:01:2024 / 13:22:11;
992;39;86,2;146;16;23:01:2024 / 13:24:25;
992;39;86,1;147;16;23:01:2024 / 13:28:43;
992;39;86,1;148;16;23:01:2024 / 13:31:13;
992;39;86,3;149;16;23:01:2024 / 13:33:21;
992;39;86,4;150;16;23:01:2024 / 13:36:21;
992;39;86,6;151;16;23:01:2024 / 13:38:27;
992;39;86,6;152;16;23:01:2024 / 13:41:11;
992;39;86,8;153;16;23:01:2024 / 13:43:09;
992;39;87,0;154;16;23:01:2024 / 13:45:56;
992;39;-16,;0;0;23:01:2024 / 14:01:02;
992;39;-33,;1;0;23:01:2024 / 14:10:55;
992;39;41,8;1;1;23:01:2024 / 14:14:58;
992;39;45,2;2;1;23:01:2024 / 14:19:35;
992;39;51,7;3;1;23:01:2024 / 14:22:57;
992;39;59,0;4;1;23:01:2024 / 14:24:36;
992;39;65,2;5;1;23:01:2024 / 14:26:17;
992;39;67,9;6;1;23:01:2024 / 14:29:13;
992;39;72,4;7;1;23:01:2024 / 14:31:08;
992;39;76,4;8;1;23:01:2024 / 14:33:23;
992;39;73,4;9;1;23:01:2024 / 14:38:39;
992;39;69,5;10;1;23:01:2024 / 14:44:44;
992;39;70,9;11;1;23:01:2024 / 14:47:02;
992;39;69,2;12;1;23:01:2024 / 14:52:30;
992;39;69,1;13;1;23:01:2024 / 14:56:21;
992;39;67,9;14;1;23:01:2024 / 15:01:04;
992;39;70,1;15;1;23:01:2024 / 15:03:43;
992;39;72,1;16;1;23:01:2024 / 15:05:41;
992;39;69,8;17;1;23:01:2024 / 15:11:06;
992;39;71,7;18;1;23:01:2024 / 15:13:34;
992;39;73,4;19;1;23:01:2024 / 15:15:17;
992;39;77,1;20;1;23:01:2024 / 15:21:21;
992;39;68,7;20;2;23:01:2024 / 15:24:37;
992;39;68,7;21;2;23:01:2024 / 15:28:54;
992;39;66,5;22;2;23:01:2024 / 15:35:39;
992;39;66,5;23;2;23:01:2024 / 15:39:11;
992;39;67,2;24;2;23:01:2024 / 15:42:48;
992;39;66,6;25;2;23:01:2024 / 15:47:53;
992;39;64,3;26;2;23:01:2024 / 15:55:43;
992;39;64,4;27;2;23:01:2024 / 15:59:34;
992;39;64,6;28;2;23:01:2024 / 16:03:25;
992;39;64,7;29;2;23:01:2024 / 16:07:36;
992;39;64,3;30;2;23:01:2024 / 16:12:42;
992;39;63,9;31;2;23:01:2024 / 16:17:33;
992;39;65,9;32;2;23:01:2024 / 16:22:21;
992;39;62,7;32;3;23:01:2024 / 16:24:55;
992;39;64,6;33;3;23:01:2024 / 16:27:46;
992;39;62,4;33;4;23:01:2024 / 16:29:32;
992;39;62,9;34;4;23:01:2024 / 16:32:26;
992;39;64,3;35;4;23:01:2024 / 16:33:56;
992;39;64,8;36;4;23:01:2024 / 16:36:04;
992;39;66,2;37;4;23:01:2024 / 16:37:42;
992;39;66,2;38;4;23:01:2024 / 16:41:14;
992;39;67,1;39;4;23:01:2024 / 16:43:02;
992;39;67,9;40;4;23:01:2024 / 16:45:18;
992;39;68,7;41;4;23:01:2024 / 16:47:11;
992;39;69,5;42;4;23:01:2024 / 16:49:31;
992;39;67,9;43;4;23:01:2024 / 16:57:46;
992;39;68,7;44;4;23:01:2024 / 16:59:40;
992;39;69,0;45;4;23:01:2024 / 17:02:10;
992;39;70,1;46;4;23:01:2024 / 17:03:51;
992;39;70,9;47;4;23:01:2024 / 17:05:43;
992;39;71,2;48;4;23:01:2024 / 17:08:13;
992;39;71,5;49;4;23:01:2024 / 17:11:25;
992;39;72,1;50;4;23:01:2024 / 17:13:06;
992;39;73,2;51;4;23:01:2024 / 17:14:53;
992;39;74,6;52;4;23:01:2024 / 17:17:36;
992;39;72,7;52;5;23:01:2024 / 17:19:04;
992;39;73,3;53;5;23:01:2024 / 17:21:19;
992;39;74,0;54;5;23:01:2024 / 17:23:18;
992;39;74,6;55;5;23:01:2024 / 17:25:16;
992;39;75,2;56;5;23:01:2024 / 17:27:59;
992;39;75,4;57;5;23:01:2024 / 17:30:32;
992;39;75,2;58;5;23:01:2024 / 17:34:37;
992;39;70,5;59;5;23:01:2024 / 17:52:55;
992;39;70,5;60;5;23:01:2024 / 17:56:00;
992;39;69,9;60;6;23:01:2024 / 17:58:06;
992;39;70,2;61;6;23:01:2024 / 18:01:22;
992;39;69,8;62;6;23:01:2024 / 18:06:29;
992;39;70,4;63;6;23:01:2024 / 18:08:39;
992;39;70,9;64;6;23:01:2024 / 18:10:34;
992;39;71,4;65;6;23:01:2024 / 18:12:03;
992;39;72,5;66;6;23:01:2024 / 18:15:24;
992;39;71,1;66;7;23:01:2024 / 18:17:50;
992;39;71,6;67;7;23:01:2024 / 18:19:35;
992;39;72,1;68;7;23:01:2024 / 18:21:40;
992;39;72,6;69;7;23:01:2024 / 18:23:13;
992;39;73,0;70;7;23:01:2024 / 18:25:54;
992;39;73,5;71;7;23:01:2024 / 18:27:35;
992;39;73,4;72;7;23:01:2024 / 18:31:37;
992;39;73,9;73;7;23:01:2024 / 18:33:51;
992;39;74,3;74;7;23:01:2024 / 18:35:29;
992;39;74,8;75;7;23:01:2024 / 18:37:20;
992;39;75,2;76;7;23:01:2024 / 18:39:33;
992;39;74,9;77;7;23:01:2024 / 18:44:55;
992;39;75,0;78;7;23:01:2024 / 18:47:35;
992;39;76,0;79;7;23:01:2024 / 18:49:49;
992;39;74,9;79;8;23:01:2024 / 18:51:54;
992;39;75,3;80;8;23:01:2024 / 18:53:39;
992;39;75,8;81;8;23:01:2024 / 18:55:18;
992;39;76,2;82;8;23:01:2024 / 18:57:03;
992;39;77,1;83;8;23:01:2024 / 19:04:19;
992;39;74,8;83;9;23:01:2024 / 19:06:31;
992;39;75,2;84;9;23:01:2024 / 19:08:14;
992;39;75,6;85;9;23:01:2024 / 19:10:07;
992;39;76,2;86;9;23:01:2024 / 19:11:46;
992;39;76,6;87;9;23:01:2024 / 19:13:29;
992;39;77,5;88;9;23:01:2024 / 19:15:44;
992;39;76,3;88;10;23:01:2024 / 19:18:41;
992;39;76,4;89;10;23:01:2024 / 19:21:12;
992;39;76,5;90;10;23:01:2024 / 19:24:32;
992;39;76,9;91;10;23:01:2024 / 19:26:09;
992;39;77,2;92;10;23:01:2024 / 19:28:20;
992;39;78,1;93;10;23:01:2024 / 19:31:43;
992;39;76,9;93;11;23:01:2024 / 19:33:37;
992;39;76,8;94;11;23:01:2024 / 19:37:03;
992;39;76,2;95;11;23:01:2024 / 19:43:15;
992;39;76,4;96;11;23:01:2024 / 19:46:06;
992;39;77,2;97;11;23:01:2024 / 19:50:33;
992;39;75,6;97;12;23:01:2024 / 19:53:49;
992;39;75,7;98;12;23:01:2024 / 19:56:14;
992;39;76,3;99;12;23:01:2024 / 19:57:54;
992;39;76,6;100;12;23:01:2024 / 19:59:55;
992;39;76,5;101;12;23:01:2024 / 20:03:11;
992;39;76,9;102;12;23:01:2024 / 20:05:55;
992;39;77,0;103;12;23:01:2024 / 20:08:07;
992;39;77,7;104;12;23:01:2024 / 20:10:55;
992;39;76,9;104;13;23:01:2024 / 20:12:42;
992;39;77,2;105;13;23:01:2024 / 20:14:25;
992;39;76,9;106;13;23:01:2024 / 20:19:28;
992;39;76,8;107;13;23:01:2024 / 20:23:40;
992;39;77,5;108;13;23:01:2024 / 20:26:33;
992;39;76,5;108;14;23:01:2024 / 20:28:18;
992;39;76,8;109;14;23:01:2024 / 20:30:10;
992;39;77,1;110;14;23:01:2024 / 20:32:06;
992;39;77,6;111;14;23:01:2024 / 20:33:45;
992;39;77,5;112;14;23:01:2024 / 20:37:12;
992;39;77,8;113;14;23:01:2024 / 20:39:01;
992;39;77,5;114;14;23:01:2024 / 20:44:34;
992;39;77,8;115;14;23:01:2024 / 20:46:55;
992;39;78,1;116;14;23:01:2024 / 20:48:39;
992;39;78,4;117;14;23:01:2024 / 20:50:22;
992;39;79,0;118;14;23:01:2024 / 20:52:49;
992;39;78,3;118;15;23:01:2024 / 20:54:29;
992;39;78,4;119;15;23:01:2024 / 20:57:43;
992;39;78,6;120;15;23:01:2024 / 20:59:19;
992;39;78,9;121;15;23:01:2024 / 21:01:26;
992;39;79,0;122;15;23:01:2024 / 21:04:14;
992;39;78,9;123;15;23:01:2024 / 21:08:05;
992;39;79,5;124;15;23:01:2024 / 21:10:47;
992;39;78,8;124;16;23:01:2024 / 21:12:51;
992;39;79,0;125;16;23:01:2024 / 21:14:40;
992;39;79,1;126;16;23:01:2024 / 21:17:06;
992;39;79,4;127;16;23:01:2024 / 21:19:55;
992;39;80,0;128;16;23:01:2024 / 21:22:59;
992;39;78,9;128;17;23:01:2024 / 21:25:44;
992;39;79,2;129;17;23:01:2024 / 21:27:44;
